DataObito,TipificacaoJuridico,Municipio,Bairro,Rua/Logradouro,RISP,IdadeEnvolvido,Genero,CorEnvolvido,Latitude,Longitude
2/17/2010,Homicídio Doloso,VILA VELHA,PRAIA DOS RECIFES,RUA ZIRCONIO,RISP 01,20,1 - Masculino,PARDA,,
2/17/2010,Homicídio Doloso,VITORIA,SAO PEDRO,ROD SERAFIM DERENZY,RISP 01,32,1 - Masculino,PARDA,,
2/18/2010,Homicídio Doloso,CARIACICA,MUCURI,RUA STA LUZIA,RISP 01,32,1 - Masculino,PARDA,,
2/18/2010,Homicídio Doloso,VILA VELHA,BARRAMARES,RUA RIO DE JANEIRO,RISP 01,28,1 - Masculino,Não Informado,,
2/19/2010,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,ALTO AMARELO,RUA PALMEIRAS,RISP 03,42,1 - Masculino,PARDA,,
2/19/2010,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,BNH,ROD ES 482,RISP 03,28,1 - Masculino,Não Informado,,
2/19/2010,Homicídio Doloso,CARIACICA,VALPARAISO,AV BAHIA,RISP 01,26,1 - Masculino,PARDA,,
2/19/2010,Homicídio Doloso,LINHARES,BEBEDOURO,RUA JUVENAL CORREIA,RISP 02,19,1 - Masculino,PARDA,,
2/19/2010,Homicídio Doloso,LINHARES,NOVA ESPERANCA,RUA PRIMAVERA,RISP 02,21,1 - Masculino,Não Informado,,
2/19/2010,Homicídio Doloso,SERRA,JACARAIPE,AV MINAS GERAIS,RISP 01,22,1 - Masculino,PARDA,,
2/19/2010,Homicídio Doloso,SERRA,JACARAIPE,RUA RIO BRANCO,RISP 01,31,1 - Masculino,Não Informado,,
2/19/2010,Homicídio Doloso,SERRA,PLANALTO SERRANO,RUA MARANHAO,RISP 01,56,1 - Masculino,Não Informado,,
2/19/2010,Homicídio Doloso,SERRA,PRAIA DE CARAPEBUS,RUA ASSEMBLEIA ESTADUAL,RISP 01,16,1 - Masculino,Não Informado,,
2/19/2010,Homicídio Doloso,SERRA,VISTA DA SERRA,RUA TAMOIOS,RISP 01,30,1 - Masculino,NEGRA,,
2/19/2010,Homicídio Doloso,VILA VALERIO,ZONA RURAL,ROD ES 342,RISP 02,20,1 - Masculino,Não Informado,,
2/19/2010,Homicídio Doloso,VILA VELHA,PRAINHA,RUA 23 DE MAIO,RISP 01,62,1 - Masculino,PARDA,,
2/19/2010,Homicídio Doloso,VILA VELHA,ULISSES GUIMARAES,RUA EVALDO BRAGA,RISP 01,24,1 - Masculino,Não Informado,,
2/19/2010,Homicídio Doloso,VILA VELHA,ULISSES GUIMARAES,RUA EVALDO BRAGA,RISP 01,33,1 - Masculino,PARDA,,
2/20/2010,Homicídio Doloso,ANCHIETA,MAIMBA,,RISP 03,31,1 - Masculino,Não Informado,,
2/20/2010,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,GILBERTO MACHADO,RUA WALTER DE OLIVEIRA,RISP 03,28,1 - Masculino,PARDA,,
2/20/2010,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,VALAO,RUA ADOLFO AGOSTINHO,RISP 03,29,1 - Masculino,PARDA,,
2/20/2010,Homicídio Doloso,CARIACICA,FLEXAL,RUA TUPINIQUINS,RISP 01,27,1 - Masculino,PARDA,,
2/20/2010,Homicídio Doloso,COLATINA,COLUMBIA,ROD BR 259,RISP 04,18,1 - Masculino,BRANCA,,
2/20/2010,Homicídio Doloso,CONCEICAO DA BARRA,COHAB,RUA SETE,RISP 02,27,1 - Masculino,Não Informado,,
2/20/2010,Homicídio Doloso,SERRA,CONJUNTO FEU ROSA,RUA EUCALIPTOS,RISP 01,22,1 - Masculino,Não Informado,,
2/20/2010,Homicídio Doloso,SERRA,TAQUARA,ROD BR 101,RISP 01,41,2 - Feminino,Não Informado,,
2/20/2010,Homicídio Doloso,SERRA,TAQUARA,ROD BR 101,RISP 01,29,1 - Masculino,Não Informado,,
2/21/2010,Homicídio Doloso,ALTO RIO NOVO,ZONA RURAL,ROD ES 164,RISP 04,38,1 - Masculino,Não Informado,,
2/21/2010,Homicídio Doloso,CARIACICA,PADRE GABRIEL,RUA LARGO DA CONQUISTA,RISP 01,27,2 - Feminino,Não Informado,,
2/21/2010,Homicídio Doloso,CARIACICA,SOTELANDIA,RUA G,RISP 01,29,1 - Masculino,Não Informado,,
2/21/2010,Homicídio Doloso,JAGUARE,ZONA RURAL,ROD DOM JOSE DALVI,RISP 02,25,1 - Masculino,Não Informado,,
2/21/2010,Homicídio Doloso,LINHARES,BEBEDOURO,RUA ELIZEU BAIOCO,RISP 02,23,1 - Masculino,Não Informado,,
2/21/2010,Homicídio Doloso,LINHARES,ZONA RURAL,ROD BR 101,RISP 02,33,2 - Feminino,Não Informado,,
2/21/2010,Homicídio Doloso,PEDRO CANARIO,CANARINHO,RUA S RAFAEL,RISP 02,26,1 - Masculino,PARDA,,
2/21/2010,Homicídio Doloso,SAO JOSE DO CALCADO,CENTRO,ROD PREFEITO NORIVAL COUZZI,RISP 03,38,1 - Masculino,Não Informado,,
2/22/2010,Homicídio Doloso,CARIACICA,AROABA,RUA SAO MATEUS,RISP 01,44,1 - Masculino,Não Informado,,
2/22/2010,Homicídio Doloso,CARIACICA,CAMPO BELO,RUA GONCALVES DIAS,RISP 01,37,1 - Masculino,Não Informado,,
2/22/2010,Homicídio Doloso,CARIACICA,PORTO NOVO,RUA SILVINO DE PAULA RAMOS,RISP 01,43,1 - Masculino,Não Informado,,
2/22/2010,Homicídio Doloso,CARIACICA,RIO MARINHO,RUA A,RISP 01,32,2 - Feminino,PARDA,,
2/22/2010,Homicídio Doloso,COLATINA,AEROPORTO,RUA VINTE E TRES MAIO,RISP 04,23,1 - Masculino,Não Informado,,
2/22/2010,Homicídio Doloso,COLATINA,CENTRO,RDV RODOV DE COLATINA,RISP 04,,1 - Masculino,Não Informado,,
2/22/2010,Homicídio Doloso,LINHARES,CENTRO,RUA VITORIO UBRINI,RISP 02,,1 - Masculino,Não Informado,,
2/22/2010,Homicídio Doloso,LINHARES,INTERLAGOS,AV CASTRO ALVES,RISP 02,21,1 - Masculino,Não Informado,,
2/22/2010,Homicídio Doloso,MUNIZ FREIRE,ZONA RURAL,FAZ SAO JERONIMO,RISP 05,49,2 - Feminino,Não Informado,,
2/22/2010,Homicídio Doloso,SERRA,SERRA DOURADA,RUA FLUORITA,RISP 01,18,1 - Masculino,PARDA,,
2/22/2010,Homicídio Doloso,SERRA,SERRA DOURADA,RUA FLUORITA,RISP 01,15,1 - Masculino,NEGRA,,
2/22/2010,Homicídio Doloso,VILA VELHA,COBILANDIA,RUA PAPA JOAO XXIII,RISP 01,31,2 - Feminino,Não Informado,,
2/23/2010,Homicídio Doloso,BARRA DE SAO FRANCISCO,ESTRELA,RUA VER LACY COSTA,RISP 04,,1 - Masculino,Não Informado,,
2/23/2010,Homicídio Doloso,BARRA DE SAO FRANCISCO,ESTRELA,RUA VER LACY COSTA,RISP 04,22,1 - Masculino,Não Informado,,
2/23/2010,Homicídio Doloso,COLATINA,SANTOS DUMONT,X,RISP 04,28,1 - Masculino,PARDA,,
2/23/2010,Homicídio Doloso,GUARAPARI,SAO GABRIEL,RUA FUNDAO,RISP 01,17,1 - Masculino,Não Informado,,
2/23/2010,Homicídio Doloso,PEDRO CANARIO,CENTRO,ROD BR 101,RISP 02,,1 - Masculino,Não Informado,,
2/23/2010,Homicídio Doloso,VITORIA,CENTRO,RUA WILSON FREITAS,RISP 01,14,2 - Feminino,NEGRA,,
2/24/2010,Homicídio Doloso,LINHARES,INTERLAGOS,RUA BANDEIRANTES,RISP 02,19,1 - Masculino,Não Informado,,
2/24/2010,Homicídio Doloso,VITORIA,JESUS DE NAZARETH,RUA HELENA MULLER,RISP 01,22,1 - Masculino,BRANCA,,
2/25/2010,Homicídio Doloso,ARACRUZ,VILA GUARANA,ROD BR 101 NORTE,RISP 02,19,1 - Masculino,Não Informado,,
2/25/2010,Homicídio Doloso,CARIACICA,GRAUNA,TV LAURINDA P NASCIMENTO,RISP 01,26,1 - Masculino,Não Informado,,
2/25/2010,Homicídio Doloso,CARIACICA,NOVO BRASIL,RUA RORAIMA,RISP 01,22,1 - Masculino,Não Informado,,
2/25/2010,Homicídio Doloso,CARIACICA,NOVO BRASIL,RUA RORAIMA,RISP 01,20,1 - Masculino,Não Informado,,
2/25/2010,Homicídio Doloso,LINHARES,NOVA ESPERANCA,AV LAGOA DO TESTA,RISP 02,43,1 - Masculino,Não Informado,,
2/25/2010,Homicídio Doloso,SERRA,NOVA ALMEIDA,RUA SERRANA,RISP 01,18,1 - Masculino,Não Informado,,
2/26/2010,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,GILSON CARONE,RUA MARCIONILIA ALVES,RISP 03,17,1 - Masculino,Não Informado,,
2/26/2010,Homicídio Doloso,CARIACICA,PORTO NOVO,RUA SILVANO FERREIRA SANTOS,RISP 01,22,1 - Masculino,Não Informado,,
2/26/2010,Homicídio Doloso,VILA VELHA,SANTA RITA,RUA DES ERNESTO GUIMARAES,RISP 01,21,1 - Masculino,Não Informado,,
2/26/2010,Homicídio Doloso,VILA VELHA,SAO TORQUATO,RUA ALCEBIADES SAMORA,RISP 01,23,1 - Masculino,PARDA,,
2/26/2010,Homicídio Doloso,VITORIA,BAIRRO DA PENHA,RUA AREOBALDO BANDEIRA,RISP 01,32,1 - Masculino,PARDA,,
2/27/2010,Homicídio Doloso,CARIACICA,PADRE GABRIEL,RUA PRINCIPAL,RISP 01,20,1 - Masculino,BRANCA,,
2/27/2010,Homicídio Doloso,CASTELO,ZONA RURAL,FAZ FIM DO MUNDO,RISP 03,50,1 - Masculino,Não Informado,,
2/27/2010,Homicídio Doloso,GUARAPARI,ITAPEBUSSU,RUA ANIZ HOMAIDAN,RISP 01,21,1 - Masculino,PARDA,,
2/27/2010,Homicídio Doloso,SERRA,PARQUE RESIDENCIAL LARANJEIRAS,AV CIVIT,RISP 01,,1 - Masculino,Não Informado,,
2/27/2010,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,RUA PRESIDENTE CASTELO BRANCO,RISP 01,16,1 - Masculino,Não Informado,,
2/27/2010,Homicídio Doloso,VILA VELHA,NORMILIA,RUA CEARA,RISP 01,51,1 - Masculino,Não Informado,,
2/27/2010,Homicídio Doloso,VILA VELHA,SANTA RITA,RUA DESEMBARGADOR ERNESTO GUIMARAES,RISP 01,50,1 - Masculino,Não Informado,,
2/27/2010,Homicídio Doloso,VITORIA,MORRO DA PIEDADE,RUA PROJETADA,RISP 01,55,2 - Feminino,PARDA,,
2/28/2010,Homicídio Doloso,CARIACICA,SANTA ROSA,RUA OURO PRETO,RISP 01,22,1 - Masculino,PARDA,,
2/28/2010,Homicídio Doloso,GUARAPARI,SANTA MONICA,AV AGUAS CLARAS,RISP 01,26,1 - Masculino,BRANCA,,
2/28/2010,Homicídio Doloso,VILA VELHA,DIVINO ESPIRITO SANTO,AV LUCIANO DAS NEVES,RISP 01,,1 - Masculino,Não Informado,,
2/28/2010,Homicídio Doloso,VILA VELHA,ITAPOA,AV B,RISP 01,19,1 - Masculino,Não Informado,,
3/1/2010,Homicídio Doloso,CARIACICA,CASTELO BRANCO,RUA JOAQUIM DE SOUZA,RISP 01,27,1 - Masculino,Não Informado,,
3/1/2010,Homicídio Doloso,LINHARES,INTERLAGOS,RUA COELHO NETO,RISP 02,21,1 - Masculino,Não Informado,,
3/1/2010,Homicídio Doloso,SERRA,JACARAIPE,RUA RIO BRANCO,RISP 01,45,1 - Masculino,Não Informado,,
3/1/2010,Homicídio Doloso,VILA VELHA,VINTE E TRES DE MAIO,ROD ES 060,RISP 01,20,1 - Masculino,Não Informado,,
3/2/2010,Homicídio Doloso,GUARAPARI,ADALBERTO SIMAO NADER,RUA PRINCIPAL,RISP 01,56,1 - Masculino,Não Informado,,
3/2/2010,Homicídio Doloso,JAGUARE,SEAC,RUA LINHARES,RISP 02,47,2 - Feminino,Não Informado,,
3/2/2010,Homicídio Doloso,VILA VELHA,SANTA RITA,RUA GENERAL OSORIO,RISP 01,20,1 - Masculino,Não Informado,,
3/2/2010,Homicídio Doloso,VITORIA,FORTE SAO JOAO,ESCADARIA ILMA DE DEUS,RISP 01,22,1 - Masculino,PARDA,,
3/3/2010,Homicídio Doloso,CARIACICA,JARDIM AMERICA,RUA BOLIVIA,RISP 01,19,1 - Masculino,Não Informado,,
3/3/2010,Homicídio Doloso,GUARAPARI,CAMURUGI,RUA GOIAS,RISP 01,24,1 - Masculino,Não Informado,,
3/3/2010,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,AV COLARES JUNIOR,RISP 01,17,1 - Masculino,Não Informado,,
3/3/2010,Homicídio Doloso,SERRA,VILA NOVA DE COLARES,AV COLARES JUNIOR,RISP 01,17,1 - Masculino,NEGRA,,
3/3/2010,Homicídio Doloso,VILA VELHA,NOVO MEXICO,RUA LEILA DINIZ,RISP 01,31,1 - Masculino,Não Informado,,
3/3/2010,Homicídio Doloso,VILA VELHA,SAO TORQUATO,RUA NOVA,RISP 01,26,1 - Masculino,PARDA,,
3/4/2010,Homicídio Doloso,AGUA DOCE DO NORTE,ZONA RURAL,ROD ES 080,RISP 04,37,1 - Masculino,Não Informado,,
3/4/2010,Homicídio Doloso,GUARAPARI,JABUTI,ROD BR 101,RISP 01,,1 - Masculino,Não Informado,,
3/4/2010,Homicídio Doloso,VIANA,NOVA BETHANIA,AV CENTRAL,RISP 01,23,1 - Masculino,Não Informado,,
3/4/2010,Homicídio Doloso,VIANA,VILA BETHANIA,,RISP 01,20,1 - Masculino,Não Informado,,
3/4/2010,Homicídio Doloso,VILA VELHA,SOTECO,TV TOCANTINS,RISP 01,18,1 - Masculino,Não Informado,,
3/5/2010,Homicídio Doloso,CARIACICA,CARIACICA SEDE,RUA SCHWAB FILHO,RISP 01,19,1 - Masculino,Não Informado,,
3/5/2010,Homicídio Doloso,CARIACICA,CARIACICA SEDE,RUA SCHWAB FILHO,RISP 01,38,1 - Masculino,Não Informado,,
3/5/2010,Homicídio Doloso,VILA VELHA,ZONA RURAL,ROD ES 060,RISP 01,,1 - Masculino,Não Informado,,
3/6/2010,Homicídio Doloso,CARIACICA,FLEXAL,BC COQUEIROS,RISP 01,25,1 - Masculino,Não Informado,,
3/6/2010,Homicídio Doloso,SAO MATEUS,CENTRO,RUA SANTA CATARINA,RISP 02,,1 - Masculino,Não Informado,,
3/6/2010,Homicídio Doloso,VITORIA,TABUAZEIRO,RUA ADEMAR DA SILVA ROCHA,RISP 01,20,1 - Masculino,NEGRA,,
3/7/2010,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,BURARAMA,,RISP 03,34,1 - Masculino,PARDA,,
3/7/2010,Homicídio Doloso,CARIACICA,VISTA MAR,RUA GETULIO VARGAS,RISP 01,15,1 - Masculino,Não Informado,,
3/7/2010,Homicídio Doloso,GUARAPARI,SANTA MONICA,ROD ES 060,RISP 01,17,1 - Masculino,Não Informado,,
3/7/2010,Homicídio Doloso,LINHARES,NOVA ESPERANCA,AV LAGOA BONITA,RISP 02,24,1 - Masculino,PARDA,,
3/7/2010,Homicídio Doloso,SAO MATEUS,CHACARA DO CRICARE,AV JAIR BARCELLOS,RISP 02,20,1 - Masculino,PARDA,,
3/7/2010,Homicídio Doloso,SAO MATEUS,VILA NOVA,RUA PROJETADA AB,RISP 02,19,1 - Masculino,PARDA,,
3/7/2010,Homicídio Doloso,SERRA,NOVA ALMEIDA,RUA BREJETUBA,RISP 01,19,1 - Masculino,Não Informado,,
3/7/2010,Homicídio Doloso,SERRA,NOVA CARAPINA,AV BELO HORIZONTE,RISP 01,,1 - Masculino,Não Informado,,
3/7/2010,Homicídio Doloso,VILA VELHA,JARDIM MARILANDIA,RUA JOVENTINA MENEZES,RISP 01,21,1 - Masculino,Não Informado,,
3/7/2010,Homicídio Doloso,VILA VELHA,VILA GARRIDO,RUA BOA SORTE,RISP 01,14,1 - Masculino,BRANCA,,
3/7/2010,Homicídio Doloso,VITORIA,BENTO FERREIRA,AV MAL MASCARENHAS DE MORAES,RISP 01,17,1 - Masculino,PARDA,,
3/7/2010,Homicídio Doloso,VITORIA,MORRO DO ROMAO,ESC CRISTOVAO XIMENES,RISP 01,15,1 - Masculino,NEGRA,,
3/8/2010,Homicídio Doloso,CARIACICA,CAMPO BELO,RUA Q,RISP 01,19,1 - Masculino,Não Informado,,
3/8/2010,Homicídio Doloso,CARIACICA,FLEXAL,RUA BOA ESPERANÇA,RISP 01,18,2 - Feminino,BRANCA,,
3/8/2010,Homicídio Doloso,SERRA,CIDADE POMAR,AV JABUTICABA,RISP 01,27,1 - Masculino,PARDA,,
3/8/2010,Homicídio Doloso,SERRA,CIDADE POMAR,AV JABUTICABA,RISP 01,33,1 - Masculino,Não Informado,,
3/8/2010,Homicídio Doloso,SERRA,TAQUARA,RUA CONCEICAO,RISP 01,,1 - Masculino,PARDA,,
3/8/2010,Homicídio Doloso,SERRA,VISTA DA SERRA,RUA MIMOSO DO SUL,RISP 01,37,1 - Masculino,PARDA,,
3/8/2010,Homicídio Doloso,SOORETAMA,ZONA RURAL,ROD BR 101,RISP 02,21,2 - Feminino,Não Informado,,
3/8/2010,Homicídio Doloso,VILA VELHA,XURI,RUA UM,RISP 01,40,1 - Masculino,PARDA,,
3/8/2010,Homicídio Doloso,VITORIA,SAO PEDRO,ROD SERAFIM DERENZY,RISP 01,28,1 - Masculino,PARDA,,
3/9/2010,Homicídio Doloso,FUNDAO,ZONA RURAL,SIT TAQUARUCU,RISP 02,,1 - Masculino,Não Informado,,
3/9/2010,Homicídio Doloso,MARILANDIA,ZONA RURAL,ROD ANTONIO CAMATA,RISP 04,29,1 - Masculino,Não Informado,,
3/9/2010,Homicídio Doloso,SERRA,CENTRAL CARAPINA,RUA MANOEL FERREIRA,RISP 01,18,1 - Masculino,PARDA,,
3/9/2010,Homicídio Doloso,VILA VELHA,SANTA RITA,RUA DESEMBARGADOR ERNESTO GUIMARAES,RISP 01,21,1 - Masculino,Não Informado,,
3/10/2010,Homicídio Doloso,SAO MATEUS,CENTRO,TV TEIMOSO,RISP 02,23,1 - Masculino,Não Informado,,
3/10/2010,Homicídio Doloso,SERRA,JARDIM CARAPINA,RUA PRES JANIO QUADROS,RISP 01,24,1 - Masculino,Não Informado,,
3/10/2010,Homicídio Doloso,SERRA,TAQUARA,RUA S JOAO BATISTA,RISP 01,18,1 - Masculino,Não Informado,,
3/10/2010,Homicídio Doloso,SERRA,TAQUARA,RUA S JOAO BATISTA,RISP 01,18,1 - Masculino,PARDA,,
3/10/2010,Homicídio Doloso,VILA VELHA,SAO TORQUATO,RUA LEOPOLDINA,RISP 01,32,1 - Masculino,Não Informado,,
3/11/2010,Homicídio Doloso,CARIACICA,CARIACICA SEDE,RUA BAHIA,RISP 01,24,1 - Masculino,Não Informado,,
3/11/2010,Homicídio Doloso,CARIACICA,NOVA BRASILIA,RUA MUQUI,RISP 01,37,1 - Masculino,Não Informado,,
3/11/2010,Homicídio Doloso,CARIACICA,NOVA CAMPO GRANDE,RUA VALDOMIRO SILVEIRA,RISP 01,30,1 - Masculino,Não Informado,,
3/11/2010,Homicídio Doloso,CARIACICA,SANTA PAULA,RUA BELINA,RISP 01,,1 - Masculino,PARDA,,
3/11/2010,Homicídio Doloso,CONCEICAO DA BARRA,LINHARINHO,ROD ADOLPHO SERRA,RISP 02,,1 - Masculino,Não Informado,,
3/11/2010,Homicídio Doloso,GUARAPARI,ADALBERTO SIMAO NADER,AV JOAO ALMEIDA,RISP 01,20,1 - Masculino,Não Informado,,
3/11/2010,Homicídio Doloso,GUARAPARI,COROADO,RUA PE JOSE DE ANCHIETA,RISP 01,47,1 - Masculino,NEGRA,,
3/11/2010,Homicídio Doloso,GUARAPARI,NOSSA SENHORA DE FATIMA,AV GOVERNADOR JONES DOS SANTOS NEVES,RISP 01,42,1 - Masculino,PARDA,,
3/11/2010,Homicídio Doloso,LINHARES,TRES BARRAS,RUA JOSE PRATA PEROZIME,RISP 02,15,1 - Masculino,Não Informado,,
3/11/2010,Homicídio Doloso,SERRA,JACARAIPE,AV GUARANI,RISP 01,45,2 - Feminino,Não Informado,,
3/11/2010,Homicídio Doloso,SERRA,JOSE DE ANCHIETA,RUA ESMERALDA,RISP 01,44,1 - Masculino,Não Informado,,
3/11/2010,Homicídio Doloso,VITORIA,ILHA DO PRINCIPE,RODOVIARIA DE VITORIA,RISP 01,20,1 - Masculino,BRANCA,,
3/12/2010,Homicídio Doloso,JAGUARE,IRMA TEREZA ALTOE,RUA ANTONIA CRISTINA DEBONA,RISP 02,21,1 - Masculino,Não Informado,,
3/12/2010,Homicídio Doloso,SERRA,JARDIM CARAPINA,RUA SALVADOR,RISP 01,34,1 - Masculino,Não Informado,,
3/12/2010,Homicídio Doloso,VILA VELHA,JABURUNA,RUA JABUTICABEIRA,RISP 01,18,1 - Masculino,Não Informado,,
3/12/2010,Homicídio Doloso,VITORIA,INHANGUETA,ROD SERAFIM DERENZI,RISP 01,30,1 - Masculino,PARDA,,
3/12/2010,Homicídio Doloso,VITORIA,SANTOS DUMONT,RUA SAO MARCOS,RISP 01,22,1 - Masculino,PARDA,,
3/12/2010,Homicídio Doloso,VITORIA,VILA RUBIM,AV MARCOS DE AZEVEDO,RISP 01,21,1 - Masculino,PARDA,,
3/13/2010,Homicídio Doloso,CARIACICA,VILA INDEPENDENCIA,CEASA,RISP 01,58,1 - Masculino,Não Informado,,
3/13/2010,Homicídio Doloso,SAO MATEUS,CENTRO,RUA PROJETADA,RISP 02,39,1 - Masculino,PARDA,,
3/13/2010,Homicídio Doloso,SAO MATEUS,KM 41,AV GURIRI,RISP 02,18,1 - Masculino,Não Informado,,
3/13/2010,Homicídio Doloso,SERRA,CARAPINA,AV SANTOS DUMONT,RISP 01,59,1 - Masculino,Não Informado,,
3/13/2010,Homicídio Doloso,VITORIA,SANTO ANTONIO,AV SANTO ANTONIO,RISP 01,23,1 - Masculino,NEGRA,,
3/14/2010,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,GILSON CARONE,RUA PROJETADA,RISP 03,19,1 - Masculino,Não Informado,,
3/14/2010,Homicídio Doloso,CACHOEIRO DE ITAPEMIRIM,VILAGE DA LUZ,RUA PROJETADA,RISP 03,17,1 - Masculino,PARDA,,
3/14/2010,Homicídio Doloso,DOMINGOS MARTINS,BIRIRICAS,ROD BR 262,RISP 05,67,1 - Masculino,BRANCA,,
3/14/2010,Homicídio Doloso,MARATAIZES,CENTRO,AV MIRAMAR,RISP 03,38,1 - Masculino,PARDA,,
3/14/2010,Homicídio Doloso,VITORIA,MORRO DO QUADRO,RUA S GABRIEL,RISP 01,27,1 - Masculino,NEGRA,,
3/15/2010,Homicídio Doloso,CARIACICA,NOVA BRASILIA,RUA AFONSO CLAUDIO,RISP 01,22,1 - Masculino,Não Informado,,
3/15/2010,Homicídio Doloso,CARIACICA,VISTA LINDA,RUA COLATINA,RISP 01,20,1 - Masculino,PARDA,,
3/15/2010,Homicídio Doloso,SAO MATEUS,CEAC,AV KARINA,RISP 02,17,1 - Masculino,Não Informado,,
3/15/2010,Homicídio Doloso,SERRA,PLANALTO SERRANO,RUA SANTO ANTONIO,RISP 01,71,1 - Masculino,NEGRA,,
3/15/2010,Homicídio Doloso,VILA PAVAO,ZONA RURAL,EST VILA PAVAO NOVA VENECIA,RISP 04,43,1 - Masculino,Não Informado,,
3/15/2010,Homicídio Doloso,VILA VELHA,BARRAMARES,RUA BOA VISTA,RISP 01,26,1 - Masculino,Não Informado,,
3/16/2010,Homicídio Doloso,ARACRUZ,SAO MARCOS,RUA VIOLETA,RISP 02,19,1 - Masculino,Não Informado,,
3/16/2010,Homicídio Doloso,CARIACICA,SANTANA,RUA PADRE OSORIO,RISP 01,17,1 - Masculino,Não Informado,,
3/16/2010,Homicídio Doloso,COLATINA,BELA VISTA,RUA A,RISP 04,16,1 - Masculino,PARDA,,
3/16/2010,Homicídio Doloso,SAO MATEUS,BOM SUCESSO,RUA ZENITH PINHEIRO QUINQUIM,RISP 02,22,1 - Masculino,Não Informado,,
3/16/2010,Homicídio Doloso,VITORIA,BELA VISTA,RUA ALCIDES MAGALHAES,RISP 01,23,1 - Masculino,PARDA,,
3/16/2010,Homicídio Doloso,VITORIA,GURIGICA,ESC VIRGILIO MARTINS,RISP 01,21,1 - Masculino,PARDA,,
3/17/2010,Homicídio Doloso,ARACRUZ,CENTRO,RUA TORELLIANA,RISP 02,17,1 - Masculino,PARDA,,
3/17/2010,Homicídio Doloso,SAO MATEUS,VILA NOVA,AV BOLIVIA,RISP 02,15,1 - Masculino,Não Informado,,
3/17/2010,Homicídio Doloso,SAO MATEUS,ZONA RURAL,,RISP 02,37,1 - Masculino,PARDA,,
3/17/2010,Homicídio Doloso,VILA VELHA,ARIBIRI,AV CARLOS LINDENBERG,RISP 01,15,2 - Feminino,PARDA,,
3/17/2010,Homicídio Doloso,VITORIA,RESISTENCIA,RUA AMERICA DO SUL,RISP 01,18,1 - Masculino,PARDA,,
3/18/2010,Homicídio Doloso,CARIACICA,NOVA CAMPO GRANDE,RUA VALDOMIRO SILVEIRA,RISP 01,44,1 - Masculino,Não Informado,,
3/18/2010,Homicídio Doloso,CARIACICA,PORTO BELO,RUA FILOMENO MATOS,RISP 01,29,1 - Masculino,Não Informado,,
3/18/2010,Homicídio Doloso,CONCEICAO DA BARRA,CENTRO,RUA LEONORIO LISBOA VASCONCELOS,RISP 02,40,1 - Masculino,Não Informado,,
3/18/2010,Homicídio Doloso,FUNDAO,CENTRO,RUA VISCONDE PIRAJA,RISP 02,45,1 - Masculino,Não Informado,,
3/18/2010,Homicídio Doloso,SAO MATEUS,NOVO HORIZONTE,X,RISP 02,27,1 - Masculino,Não Informado,,
3/18/2010,Homicídio Doloso,SERRA,NOVO HORIZONTE,RUA Y,RISP 01,23,1 - Masculino,PARDA,,
3/18/2010,Homicídio Doloso,SERRA,SAO MARCOS,RUA SEMPRE VIVA,RISP 01,29,1 - Masculino,BRANCA,,
3/18/2010,Homicídio Doloso,VILA VELHA,JABURUNA,RUA JOAO DE FREITAS,RISP 01,46,1 - Masculino,PARDA,,
3/18/2010,Homicídio Doloso,VILA VELHA,MORADA DO SOL,RUA NORTE,RISP 01,26,1 - Masculino,Não Informado,,
3/19/2010,Homicídio Doloso,CONCEICAO DA BARRA,SANTO AMARO,RUA PITANGUEIRA,RISP 02,22,1 - Masculino,PARDA,,
3/19/2010,Homicídio Doloso,FUNDAO,PRAIA GRANDE,RUA EVILARIO CORREIA,RISP 02,26,1 - Masculino,Não Informado,,
3/19/2010,Homicídio Doloso,PEDRO CANARIO,CAMATA,RUA NATALIA MUNIZ DA SILVA,RISP 02,,1 - Masculino,Não Informado,,
3/19/2010,Homicídio Doloso,SERRA,CENTRO RESIDENCIAL DA SERRA,RUA LIRIO,RISP 01,42,1 - Masculino,PARDA,,
3/19/2010,Homicídio Doloso,VITORIA,SAO PEDRO,ROD SERAFIM DERENZI,RISP 01,34,1 - Masculino,PARDA,,
3/20/2010,Homicídio Doloso,GUARAPARI,PARQUE DA AREIA PRETA,RUA JOAQUIM LEOPOLDINO LOPES,RISP 01,38,1 - Masculino,BRANCA,,
3/20/2010,Homicídio Doloso,GUARAPARI,TREVO,,RISP 01,21,1 - Masculino,BRANCA,,
3/20/2010,Homicídio Doloso,VILA VELHA,SAO TORQUATO,RUA 29 DE JULHO,RISP 01,38,2 - Feminino,BRANCA,,
3/21/2010,Homicídio Doloso,LINHARES,CENTRO,RUA SOEIRO BANHOS,RISP 02,17,1 - Masculino,Não Informado,,
3/21/2010,Homicídio Doloso,MARECHAL FLORIANO,CENTRO,RUA DELIMAR SHUNK,RISP 05,22,2 - Feminino,BRANCA,,
